timestamp_utc,time_s,X_Current,Y_Current,Yaw_Current,Velocity_Current,v_target_CMD,delta_target_CMD,Lookahead_X,Lookahead_Y,Kp,Ld
2025-11-29T17:57:41.824067,12.628,3.4,0.25,-1.56,0.366,0.2,69.57,4.0,0.603,1.0,0.7
2025-11-29T17:57:41.888765,12.692,3.41,0.25,-1.56,0.327,0.2,68.56,4.0,0.626,1.0,0.7
2025-11-29T17:57:41.943069,12.747,3.43,0.25,-1.53,0.315,0.2,67.723,4.0,0.659,1.0,0.7
2025-11-29T17:57:41.998833,12.802,3.45,0.25,-1.53,0.307,0.2,66.786,4.0,0.677,1.0,0.7
2025-11-29T17:57:42.063683,12.867,3.47,0.25,-1.49,0.296,0.2,66.372,4.0,0.704,1.0,0.7
2025-11-29T17:57:42.106191,12.91,3.48,0.25,-1.49,0.308,0.2,65.508,4.0,0.721,1.0,0.7
2025-11-29T17:57:42.162790,12.966,3.5,0.25,-1.43,0.312,0.2,65.927,4.0,0.747,1.0,0.7
2025-11-29T17:57:42.227918,13.031,3.52,0.26,-1.41,0.326,0.2,65.323,4.0,0.77,1.0,0.7
2025-11-29T17:57:42.278134,13.082,3.54,0.26,-1.38,0.322,0.2,65.523,4.0,0.784,1.0,0.7
2025-11-29T17:57:42.336082,13.14,3.56,0.26,-1.35,0.312,0.2,65.228,4.0,0.806,1.0,0.7
2025-11-29T17:57:42.396783,13.2,3.57,0.27,-1.35,0.318,0.2,64.557,4.0,0.82,1.0,0.7
2025-11-29T17:57:42.439691,13.243,3.59,0.27,-1.29,0.3,0.2,65.308,4.0,0.84,1.0,0.7
2025-11-29T17:57:42.496737,13.3,3.61,0.28,-1.29,0.328,0.2,64.661,4.0,0.854,1.0,0.7
2025-11-29T17:57:42.560131,13.364,3.63,0.28,-1.29,0.34,0.2,63.706,4.0,0.874,1.0,0.7
2025-11-29T17:57:42.606550,13.41,3.64,0.29,-1.22,0.345,0.2,65.044,4.0,0.887,1.0,0.7
2025-11-29T17:57:42.662685,13.466,3.66,0.29,-1.18,0.314,0.2,65.193,4.0,0.906,1.0,0.7
2025-11-29T17:57:42.719108,13.523,3.67,0.3,-1.17,0.348,0.2,64.799,4.0,0.919,1.0,0.7
2025-11-29T17:57:42.771369,13.575,3.69,0.31,-1.17,0.328,0.2,63.98,4.0,0.937,1.0,0.7
2025-11-29T17:57:42.829133,13.633,3.71,0.31,-1.13,0.313,0.2,64.628,4.0,0.949,1.0,0.7
2025-11-29T17:57:42.874262,13.678,3.72,0.32,-1.09,0.346,0.2,64.906,4.0,0.967,1.0,0.7
2025-11-29T17:57:42.937375,13.741,3.74,0.33,-1.05,0.316,0.2,65.473,4.0,0.979,1.0,0.7
2025-11-29T17:57:42.992658,13.796,3.76,0.34,-1.05,0.352,0.2,64.643,4.0,0.998,1.0,0.7
2025-11-29T17:57:43.040806,13.844,3.77,0.35,-1.0,0.337,0.2,65.471,4.0,1.01,1.0,0.7
2025-11-29T17:57:43.088497,13.892,3.79,0.36,-0.98,0.306,0.2,65.219,4.0,1.027,1.0,0.7
2025-11-29T17:57:43.158078,13.962,3.8,0.37,-0.98,0.328,0.2,64.743,4.0,1.039,1.0,0.7
2025-11-29T17:57:43.213430,14.017,3.82,0.38,-0.9,0.297,0.2,66.213,4.0,1.056,1.0,0.7
2025-11-29T17:57:43.273910,14.077,3.83,0.4,-0.88,0.349,0.2,66.2,4.0,1.075,1.0,0.7
2025-11-29T17:57:43.339916,14.143,3.84,0.4,-0.85,0.335,0.2,66.695,4.0,1.086,1.0,0.7
2025-11-29T17:57:43.374421,14.178,3.86,0.42,-0.82,0.328,0.2,66.68,4.0,1.105,1.0,0.7
2025-11-29T17:57:43.599787,14.403,3.87,0.43,-0.8,0.31,0.2,66.897,4.0,1.116,1.0,0.7
2025-11-29T17:57:43.605827,14.409,3.88,0.44,-0.78,0.301,0.2,66.964,4.0,1.134,1.0,0.7
2025-11-29T17:57:43.607842,14.411,3.9,0.46,-0.72,0.354,0.2,67.991,4.0,1.151,1.0,0.7
2025-11-29T17:57:43.610381,14.414,3.91,0.47,-0.71,0.304,0.2,67.948,4.0,1.162,1.0,0.7
2025-11-29T17:57:43.656446,14.46,3.92,0.48,-0.71,0.326,0.2,67.344,4.0,1.18,1.0,0.7
2025-11-29T17:57:43.722566,14.526,3.93,0.5,-0.65,0.329,0.2,68.95,4.0,1.192,1.0,0.7
2025-11-29T17:57:43.781144,14.585,3.94,0.51,-0.65,0.317,0.2,68.36,4.0,1.21,1.0,0.7
2025-11-29T17:57:43.838163,14.642,3.95,0.53,-0.65,0.344,0.2,67.797,4.0,1.228,1.0,0.7
2025-11-29T17:57:44.009738,14.813,3.96,0.54,-0.65,0.296,0.2,67.452,4.0,1.239,1.0,0.7
2025-11-29T17:57:44.025555,14.829,3.97,0.56,-0.54,0.351,0.2,70.345,4.0,1.257,1.0,0.7
2025-11-29T17:57:44.026366,14.83,3.98,0.57,-0.51,0.343,0.2,71.049,4.0,1.27,1.0,0.7
2025-11-29T17:57:44.056793,14.86,3.99,0.59,-0.48,0.317,0.2,71.555,4.0,1.29,1.0,0.7
2025-11-29T17:57:44.112568,14.916,4.0,0.6,-0.48,0.31,0.2,71.245,4.0,1.303,1.0,0.7
2025-11-29T17:57:44.180474,14.984,4.01,0.62,-0.48,0.315,0.2,70.78,4.0,1.321,1.0,0.7
2025-11-29T17:57:44.225389,15.029,4.02,0.64,-0.4,0.35,0.2,73.076,4.0,1.342,1.0,0.7
2025-11-29T17:57:44.320421,15.124,4.02,0.65,-0.4,0.327,0.2,72.808,4.0,1.354,1.0,0.7
2025-11-29T17:57:44.357109,15.161,4.03,0.67,-0.36,0.356,0.2,73.893,4.0,1.367,1.0,0.7
2025-11-29T17:57:44.412378,15.216,4.04,0.69,-0.33,0.327,0.2,74.539,4.0,1.387,1.0,0.7
2025-11-29T17:57:44.455401,15.259,4.04,0.71,-0.33,0.296,0.2,74.175,4.0,1.407,1.0,0.7
2025-11-29T17:57:44.504835,15.308,4.05,0.72,-0.33,0.311,0.2,73.943,4.0,1.42,1.0,0.7
2025-11-29T17:57:44.564054,15.368,4.05,0.74,-0.26,0.332,0.2,76.239,4.0,1.44,1.0,0.7
2025-11-29T17:57:44.646281,15.45,4.06,0.76,-0.26,0.349,0.2,76.041,4.0,1.453,1.0,0.7
2025-11-29T17:57:44.986312,15.79,4.06,0.78,-0.26,0.315,0.2,75.747,4.0,1.473,1.0,0.7
2025-11-29T17:57:45.014758,15.818,4.06,0.79,-0.2,0.334,0.2,77.873,4.0,1.487,1.0,0.7
2025-11-29T17:57:45.014758,15.818,4.07,0.81,-0.19,0.32,0.2,77.893,4.0,1.508,1.0,0.7
2025-11-29T17:57:45.014758,15.818,4.07,0.83,-0.19,0.302,0.2,77.738,4.0,1.521,1.0,0.7
2025-11-29T17:57:45.018871,15.822,4.08,0.85,-0.15,0.346,0.2,79.31,4.0,1.542,1.0,0.7
2025-11-29T17:57:45.055308,15.859,4.08,0.86,-0.14,0.313,0.2,79.735,4.0,1.555,1.0,0.7
2025-11-29T17:57:45.104420,15.908,4.08,0.88,-0.12,0.355,0.2,80.36,4.0,1.577,1.0,0.7
2025-11-29T17:57:45.119583,15.923,4.08,0.9,-0.09,0.336,0.2,81.137,4.0,1.599,1.0,0.7
2025-11-29T17:57:45.125030,15.929,4.08,0.92,-0.09,0.316,0.2,81.062,4.0,1.613,1.0,0.7
2025-11-29T17:57:45.173842,15.977,4.09,0.94,-0.06,0.371,0.2,82.304,4.0,1.635,1.0,0.7
2025-11-29T17:57:45.230317,16.034,4.09,0.95,-0.06,0.337,0.2,82.251,4.0,1.649,1.0,0.7
2025-11-29T17:57:45.433671,16.237,4.09,0.98,-0.06,0.325,0.2,82.174,4.0,1.671,1.0,0.7
2025-11-29T17:57:45.433671,16.237,4.09,1.0,-0.02,0.325,0.2,83.797,4.0,1.691,1.0,0.7
2025-11-29T17:57:45.529725,16.333,4.09,1.01,-0.02,0.313,0.2,83.779,4.0,1.705,1.0,0.7
2025-11-29T17:57:45.549220,16.353,4.09,1.03,-0.01,0.329,0.2,84.373,4.0,1.72,1.0,0.7
2025-11-29T17:57:45.549220,16.353,4.09,1.05,0.0,0.354,0.2,84.814,4.0,1.744,1.0,0.7
2025-11-29T17:57:45.562601,16.366,4.09,1.07,0.03,0.332,0.2,85.696,4.0,1.766,1.0,0.7
2025-11-29T17:57:45.622470,16.426,4.09,1.09,0.03,0.33,0.2,85.875,4.0,1.781,1.0,0.7
2025-11-29T17:57:45.674034,16.478,4.09,1.11,0.04,0.315,0.2,86.302,4.0,1.803,1.0,0.7
2025-11-29T17:57:45.739539,16.543,4.09,1.13,0.05,0.348,0.2,86.767,4.0,1.826,1.0,0.7
2025-11-29T17:57:45.789467,16.593,4.09,1.14,0.06,0.333,0.2,87.166,4.0,1.839,1.0,0.7
2025-11-29T17:57:45.888888,16.692,4.08,1.17,0.07,0.315,0.2,88.009,4.0,1.86,1.0,0.7
2025-11-29T17:57:45.901030,16.705,4.08,1.18,0.07,0.319,0.2,88.073,4.0,1.875,1.0,0.7
2025-11-29T17:57:45.956764,16.76,4.08,1.2,0.08,0.339,0.2,88.523,4.0,1.897,1.0,0.7
2025-11-29T17:57:46.013128,16.817,4.08,1.22,0.09,0.339,0.2,88.998,4.0,1.92,1.0,0.7
2025-11-29T17:57:46.078048,16.882,4.08,1.24,0.1,0.331,0.2,89.414,4.0,1.934,1.0,0.7
2025-11-29T17:57:46.123317,16.927,4.08,1.25,0.1,0.357,0.2,89.506,4.0,1.95,1.0,0.7
2025-11-29T17:57:46.192839,16.996,4.07,1.28,0.11,0.327,0.2,90.232,4.0,1.971,1.0,0.7
2025-11-29T17:57:46.237887,17.041,4.07,1.3,0.11,0.326,0.2,90.384,4.0,1.994,1.0,0.7
2025-11-29T17:57:46.304158,17.108,4.07,1.31,0.12,0.348,0.2,90.698,4.0,2.008,1.0,0.7
2025-11-29T17:57:46.338981,17.142,4.07,1.33,0.12,0.322,0.2,90.851,4.0,2.029,1.0,0.7
2025-11-29T17:57:46.404343,17.208,4.07,1.35,0.12,0.345,0.2,90.96,4.0,2.045,1.0,0.7
2025-11-29T17:57:46.473099,17.277,4.06,1.37,0.13,0.357,0.2,91.816,4.0,2.067,1.0,0.7
2025-11-29T17:57:46.506066,17.31,4.06,1.39,0.13,0.332,0.2,91.943,4.0,2.083,1.0,0.7
2025-11-29T17:57:46.570580,17.374,4.06,1.41,0.14,0.36,0.2,92.377,4.0,2.105,1.0,0.7
2025-11-29T17:57:46.622098,17.426,4.06,1.42,0.14,0.345,0.2,92.599,4.0,2.12,1.0,0.7
2025-11-29T17:57:46.680454,17.484,4.05,1.44,0.15,0.314,0.2,93.038,4.0,2.142,1.0,0.7
2025-11-29T17:57:46.738348,17.542,4.05,1.46,0.15,0.324,0.2,93.236,4.0,2.157,1.0,0.7
2025-11-29T17:57:46.788014,17.592,4.05,1.48,0.15,0.329,0.2,93.598,4.0,2.179,1.0,0.7
2025-11-29T17:57:46.863092,17.667,4.05,1.5,0.15,0.359,0.2,93.738,4.0,2.194,1.0,0.7
2025-11-29T17:57:46.895686,17.699,4.04,1.52,0.15,0.345,0.2,94.017,4.0,2.216,1.0,0.7
2025-11-29T17:57:46.939849,17.743,4.04,1.53,0.16,0.355,0.2,94.204,4.0,2.232,1.0,0.7
2025-11-29T17:57:47.010089,17.814,4.04,1.55,0.16,0.352,0.2,94.464,4.0,2.254,1.0,0.7
2025-11-29T17:57:47.061221,17.865,4.03,1.57,0.16,0.314,0.2,94.603,4.0,2.269,1.0,0.7
2025-11-29T17:57:47.113520,17.917,4.03,1.59,0.16,0.372,0.2,94.896,4.0,2.291,1.0,0.7
2025-11-29T17:57:47.171803,17.975,4.03,1.61,0.16,0.352,0.2,94.973,4.0,2.306,1.0,0.7
2025-11-29T17:57:47.228308,18.032,4.02,1.63,0.15,0.324,0.2,94.94,4.0,2.328,1.0,0.7
2025-11-29T17:57:47.279954,18.083,4.02,1.64,0.15,0.329,0.2,95.074,4.0,2.342,1.0,0.7
2025-11-29T17:57:47.337872,18.141,4.02,1.66,0.15,0.338,0.2,95.367,4.0,2.365,1.0,0.7
2025-11-29T17:57:47.389526,18.193,4.02,1.68,0.15,0.361,0.2,95.458,4.0,2.38,1.0,0.7
2025-11-29T17:57:47.480081,18.284,4.01,1.7,0.15,0.35,0.2,92.649,3.952,2.4,1.0,0.7
2025-11-29T17:57:47.499688,18.303,4.01,1.72,0.15,0.343,0.2,86.781,3.854,2.4,1.0,0.7
2025-11-29T17:57:47.563871,18.367,4.01,1.74,0.15,0.352,0.2,82.025,3.775,2.4,1.0,0.7
2025-11-29T17:57:47.641608,18.445,4.01,1.75,0.15,0.326,0.2,79.587,3.733,2.4,1.0,0.7
2025-11-29T17:57:47.661877,18.465,4.0,1.78,0.15,0.35,0.2,76.643,3.682,2.4,1.0,0.7
2025-11-29T17:57:47.707204,18.511,4.0,1.79,0.16,0.34,0.2,75.331,3.653,2.4,1.0,0.7
2025-11-29T17:57:47.772236,18.576,4.0,1.81,0.17,0.316,0.2,73.694,3.615,2.4,1.0,0.7
2025-11-29T17:57:47.838706,18.642,3.99,1.83,0.18,0.328,0.2,72.782,3.591,2.4,1.0,0.7
2025-11-29T17:57:47.953562,18.757,3.99,1.85,0.19,0.315,0.2,71.245,3.557,2.4,1.0,0.7
2025-11-29T17:57:47.969682,18.773,3.99,1.86,0.22,0.348,0.2,71.097,3.536,2.4,1.0,0.7
2025-11-29T17:57:48.004215,18.808,3.98,1.88,0.24,0.315,0.2,70.477,3.508,2.4,1.0,0.7
2025-11-29T17:57:48.041301,18.845,3.98,1.9,0.26,0.342,0.2,70.077,3.49,2.4,1.0,0.7
2025-11-29T17:57:48.104395,18.908,3.97,1.92,0.28,0.304,0.2,69.515,3.466,2.4,1.0,0.7
2025-11-29T17:57:48.159099,18.963,3.97,1.93,0.28,0.331,0.2,68.646,3.449,2.4,1.0,0.7
2025-11-29T17:57:48.206347,19.01,3.96,1.95,0.28,0.335,0.2,67.463,3.425,2.4,1.0,0.7
2025-11-29T17:57:48.280049,19.084,3.96,1.96,0.28,0.3,0.2,66.729,3.41,2.4,1.0,0.7
2025-11-29T17:57:48.326640,19.13,3.95,1.98,0.28,0.333,0.2,65.694,3.389,2.4,1.0,0.7
2025-11-29T17:57:48.379482,19.183,3.95,2.0,0.39,0.284,0.2,68.225,3.375,2.4,1.0,0.7
2025-11-29T17:57:48.444154,19.248,3.94,2.02,0.42,0.34,0.2,68.058,3.354,2.4,1.0,0.7
2025-11-29T17:57:48.487740,19.291,3.93,2.03,0.44,0.305,0.2,68.082,3.341,2.4,1.0,0.7
2025-11-29T17:57:48.546376,19.35,3.92,2.05,0.47,0.333,0.2,68.037,3.32,2.4,1.0,0.7
2025-11-29T17:57:48.621703,19.425,3.91,2.07,0.51,0.345,0.2,68.06,3.294,2.4,1.0,0.7
2025-11-29T17:57:48.679201,19.483,3.9,2.08,0.53,0.325,0.2,68.144,3.28,2.4,1.0,0.7
2025-11-29T17:57:48.729595,19.533,3.89,2.1,0.53,0.315,0.2,67.262,3.261,2.4,1.0,0.7
2025-11-29T17:57:48.787508,19.591,3.89,2.11,0.57,0.315,0.2,67.983,3.249,2.4,1.0,0.7
2025-11-29T17:57:48.951742,19.755,3.88,2.13,0.57,0.288,0.2,67.165,3.23,2.4,1.0,0.7
2025-11-29T17:57:48.951742,19.755,3.87,2.14,0.57,0.295,0.2,66.66,3.218,2.4,1.0,0.7
2025-11-29T17:57:48.951742,19.755,3.86,2.16,0.66,0.282,0.2,68.588,3.201,2.4,1.0,0.7
2025-11-29T17:57:49.014038,19.818,3.85,2.17,0.66,0.306,0.2,68.071,3.189,2.4,1.0,0.7
2025-11-29T17:57:49.142903,19.946,3.84,2.18,0.68,0.311,0.2,67.896,3.17,2.4,1.0,0.7
2025-11-29T17:57:49.146258,19.95,3.83,2.2,0.73,0.336,0.2,132.838,5.0,2.195,1.0,0.7
2025-11-29T17:57:49.199567,20.003,3.81,2.21,0.76,0.321,0.2,132.347,5.0,2.211,1.0,0.7
2025-11-29T17:57:49.337447,20.141,3.8,2.23,0.78,0.299,0.2,132.129,5.0,2.226,1.0,0.7
2025-11-29T17:57:49.341748,20.145,3.79,2.24,0.8,0.318,0.2,131.753,5.0,2.236,1.0,0.7
2025-11-29T17:57:49.353491,20.157,3.78,2.25,0.8,0.343,0.2,132.004,5.0,2.246,1.0,0.7
2025-11-29T17:57:49.393725,20.197,3.76,2.26,0.82,0.373,0.2,131.835,5.0,2.262,1.0,0.7
2025-11-29T17:57:49.480571,20.284,3.74,2.28,0.81,0.309,0.2,132.472,5.0,2.277,1.0,0.7
2025-11-29T17:57:49.626548,20.43,3.73,2.29,0.8,0.339,0.2,133.144,5.0,2.287,1.0,0.7
2025-11-29T17:57:49.643916,20.447,3.72,2.3,0.8,0.311,0.2,133.475,5.0,2.301,1.0,0.7
2025-11-29T17:57:49.644847,20.448,3.71,2.31,0.8,0.314,0.2,133.709,5.0,2.311,1.0,0.7
2025-11-29T17:57:49.721843,20.525,3.69,2.33,0.66,0.343,0.2,135.0,5.0,2.328,1.0,0.7
2025-11-29T17:57:49.730283,20.534,3.69,2.34,0.64,0.292,0.2,135.0,5.0,2.339,1.0,0.7
2025-11-29T17:57:49.772430,20.576,3.67,2.36,0.57,0.346,0.2,135.0,5.0,2.357,1.0,0.7
2025-11-29T17:57:49.838519,20.642,3.67,2.37,0.55,0.32,0.2,135.0,5.0,2.368,1.0,0.7
2025-11-29T17:57:49.961734,20.765,3.66,2.39,0.5,0.315,0.2,135.0,5.0,2.386,1.0,0.7
2025-11-29T17:57:49.967226,20.771,3.65,2.4,0.46,0.314,0.2,135.0,5.0,2.398,1.0,0.7
2025-11-29T17:57:50.013403,20.817,3.64,2.41,0.43,0.334,0.2,135.0,5.0,2.411,1.0,0.7
2025-11-29T17:57:50.114851,20.918,3.64,2.43,0.35,0.295,0.2,135.0,5.0,2.43,1.0,0.7
2025-11-29T17:57:50.114851,20.918,3.63,2.44,0.33,0.315,0.2,135.0,5.0,2.443,1.0,0.7
2025-11-29T17:57:50.188524,20.992,3.63,2.46,0.26,0.317,0.2,135.0,5.0,2.462,1.0,0.7
2025-11-29T17:57:50.221491,21.025,3.62,2.48,0.21,0.311,0.2,135.0,5.0,2.483,1.0,0.7
2025-11-29T17:57:50.304286,21.108,3.62,2.5,0.21,0.331,0.2,135.0,5.0,2.496,1.0,0.7
2025-11-29T17:57:50.328956,21.132,3.62,2.51,0.14,0.283,0.2,135.0,5.0,2.509,1.0,0.7
2025-11-29T17:57:50.395226,21.199,3.61,2.53,0.14,0.344,0.2,135.0,5.0,2.529,1.0,0.7
2025-11-29T17:57:50.460476,21.264,3.61,2.54,0.04,0.326,0.2,135.0,5.0,2.544,1.0,0.7
2025-11-29T17:57:50.549764,21.353,3.61,2.56,0.03,0.323,0.2,135.0,5.0,2.565,1.0,0.7
2025-11-29T17:57:50.554695,21.358,3.61,2.58,-0.04,0.304,0.2,135.0,5.0,2.584,1.0,0.7
2025-11-29T17:57:50.605266,21.409,3.61,2.6,-0.07,0.297,0.2,135.0,5.0,2.597,1.0,0.7
2025-11-29T17:57:50.662121,21.466,3.61,2.62,-0.13,0.294,0.2,135.0,5.0,2.617,1.0,0.7
2025-11-29T17:57:50.752914,21.556,3.62,2.63,-0.13,0.288,0.2,135.0,5.0,2.631,1.0,0.7
2025-11-29T17:57:50.773375,21.577,3.62,2.65,-0.23,0.326,0.2,135.0,5.0,2.652,1.0,0.7
2025-11-29T17:57:50.823423,21.627,3.62,2.66,-0.23,0.286,0.2,135.0,5.0,2.665,1.0,0.7
2025-11-29T17:57:50.954268,21.758,3.63,2.68,-0.23,0.329,0.2,135.0,5.0,2.683,1.0,0.7
2025-11-29T17:57:50.954268,21.758,3.63,2.7,-0.23,0.311,0.2,135.0,5.0,2.703,1.0,0.7
2025-11-29T17:57:51.006599,21.81,3.64,2.72,-0.23,0.325,0.2,135.0,5.0,2.716,1.0,0.7
2025-11-29T17:57:51.054255,21.858,3.64,2.73,-0.23,0.314,0.2,135.0,5.0,2.729,1.0,0.7
2025-11-29T17:57:51.159679,21.963,3.65,2.75,-0.48,0.312,0.2,68.048,3.04,2.4,1.0,0.7
2025-11-29T17:57:51.167631,21.971,3.65,2.76,-0.48,0.322,0.2,68.654,3.053,2.4,1.0,0.7
2025-11-29T17:57:51.209365,22.013,3.67,2.78,-0.59,0.305,0.2,73.281,3.076,2.4,1.0,0.7
2025-11-29T17:57:51.269011,22.073,3.67,2.79,-0.61,0.305,0.2,74.757,3.091,2.4,1.0,0.7
2025-11-29T17:57:51.370846,22.174,3.69,2.81,-0.66,0.318,0.2,77.73,3.115,2.4,1.0,0.7
2025-11-29T17:57:51.384899,22.188,3.7,2.82,-0.67,0.352,0.2,79.578,3.142,2.4,1.0,0.7
2025-11-29T17:57:51.438889,22.242,3.71,2.83,-0.67,0.343,0.2,80.385,3.16,2.4,1.0,0.7
2025-11-29T17:57:51.562253,22.366,3.72,2.85,-0.67,0.308,0.2,81.649,3.186,2.4,1.0,0.7
2025-11-29T17:57:51.564317,22.368,3.73,2.86,-0.67,0.334,0.2,82.276,3.205,2.4,1.0,0.7
2025-11-29T17:57:51.604196,22.408,3.74,2.88,-0.67,0.333,0.2,83.672,3.235,2.4,1.0,0.7
2025-11-29T17:57:51.663054,22.467,3.75,2.89,-0.67,0.37,0.2,84.721,3.257,2.4,1.0,0.7
2025-11-29T17:57:51.755918,22.559,3.77,2.91,-0.62,0.333,0.2,84.216,3.289,2.4,1.0,0.7
2025-11-29T17:57:51.764864,22.568,3.78,2.92,-0.6,0.344,0.2,84.676,3.312,2.4,1.0,0.7
2025-11-29T17:57:51.823562,22.627,3.79,2.94,-0.59,0.363,0.2,85.775,3.345,2.4,1.0,0.7
2025-11-29T17:57:51.880183,22.684,3.8,2.96,-0.58,0.346,0.2,87.369,3.384,2.4,1.0,0.7
2025-11-29T17:57:51.970851,22.774,3.81,2.97,-0.58,0.365,0.2,88.656,3.409,2.4,1.0,0.7
2025-11-29T17:57:52.029648,22.833,3.82,2.99,-0.55,0.344,0.2,89.505,3.448,2.4,1.0,0.7
2025-11-29T17:57:52.041358,22.845,3.83,3.01,-0.55,0.326,0.2,90.867,3.478,2.4,1.0,0.7
2025-11-29T17:57:52.090483,22.894,3.84,3.03,-0.54,0.371,0.2,93.122,3.527,2.4,1.0,0.7
2025-11-29T17:57:52.178595,22.982,3.85,3.04,-0.53,0.361,0.2,94.58,3.561,2.4,1.0,0.7
2025-11-29T17:57:52.195358,22.999,3.86,3.06,-0.53,0.326,0.2,97.636,3.62,2.4,1.0,0.7
2025-11-29T17:57:52.256017,23.06,3.87,3.07,-0.52,0.338,0.2,99.623,3.667,2.4,1.0,0.7
2025-11-29T17:57:52.426432,23.23,3.88,3.09,-0.52,0.338,0.2,104.527,3.766,2.4,1.0,0.7
2025-11-29T17:57:52.433028,23.237,3.89,3.11,-0.53,0.335,0.2,110.754,3.89,2.4,1.0,0.7
2025-11-29T17:57:52.435037,23.239,3.9,3.12,-0.53,0.329,0.2,111.075,3.897,2.4,1.0,0.7
2025-11-29T17:57:52.489297,23.293,3.91,3.14,-0.54,0.313,0.2,111.892,3.909,2.4,1.0,0.7
2025-11-29T17:57:52.624904,23.428,3.92,3.15,-0.54,0.327,0.2,112.485,3.916,2.4,1.0,0.7
2025-11-29T17:57:52.624904,23.428,3.93,3.17,-0.57,0.354,0.2,113.829,3.928,2.4,1.0,0.7
2025-11-29T17:57:52.653198,23.457,3.94,3.19,-0.57,0.382,0.2,114.188,3.937,2.4,1.0,0.7
2025-11-29T17:57:52.705927,23.509,3.95,3.2,-0.61,0.328,0.2,116.089,3.949,2.4,1.0,0.7
2025-11-29T17:57:52.821251,23.625,3.96,3.22,-0.64,0.338,0.2,117.235,3.959,2.4,1.0,0.7
2025-11-29T17:57:52.821251,23.625,3.97,3.24,-0.64,0.366,0.2,117.753,3.972,2.4,1.0,0.7
2025-11-29T17:57:52.879407,23.683,3.99,3.25,-0.68,0.328,0.2,119.562,3.986,2.4,1.0,0.7
2025-11-29T17:57:53.036347,23.84,4.0,3.26,-0.72,0.32,0.2,121.103,3.995,2.4,1.0,0.7
2025-11-29T17:57:53.036347,23.84,4.01,3.28,-0.76,0.378,0.2,122.328,4.0,2.4,1.0,0.7
